ticker,date,form_type,total_words,lm_pos_pct,lm_neg_pct,lm_uncertain_pct,lm_litigious,lm_sentiment_score,lm_neg_pct_qoq_delta,lm_uncertain_pct_qoq_delta,lm_sentiment_score_qoq_delta,anomalies,anomaly_count,risk_level
AAPL,2008-07-23,10-Q,6059,1.8155,0.8087,2.2941,12,1.0068,12.070399113082035,13.726948245092204,-23.738827450386314,['Uncertainty'],1,WATCH
AAPL,2008-11-05,10-K,632,0.7911,0.1582,2.8481,1,0.6329,-80.43773958204525,24.14890370951573,-37.13746523639252,"['Uncertainty', 'Positive Language']",2,ELEVATED
AAPL,2009-01-23,10-Q,6476,2.3162,0.8338,1.6368,10,1.4824,427.05436156763585,-42.53010779115902,134.22341602148836,[],0,NORMAL
AAPL,2009-04-23,10-Q,7847,2.3066,0.9685,1.542,12,1.3381,16.154953226193335,-5.791788856304985,-9.734214786832156,[],0,NORMAL
AAPL,2009-07-22,10-Q,8339,2.2785,0.9953,1.5589,15,1.2831,2.7671657201858477,1.095979247730215,-4.110305657275252,[],0,NORMAL
AAPL,2009-10-27,10-K,714,0.7003,0.1401,2.9412,1,0.5602,-85.92384205767105,88.67149913400473,-56.340113786922295,"['Uncertainty', 'Positive Language']",2,ELEVATED
AAPL,2010-01-25,10-Q,9475,2.0897,0.9077,1.6992,18,1.1821,547.8943611705924,-42.227662178702566,111.01392359871471,[],0,NORMAL
AAPL,2010-04-21,10-Q,9466,1.8698,0.8663,1.9015,18,1.0036,-4.560978296794095,11.905602636534836,-15.100245326114534,[],0,NORMAL
AAPL,2010-07-21,10-Q,9880,1.8522,0.8401,1.8522,21,1.0121,-3.024356458501674,-2.5926899815934736,0.8469509764846503,['Litigation Count'],1,WATCH
AAPL,2010-10-27,10-K,697,0.7174,0.1435,2.8694,1,0.5739,-82.91870015474349,54.91847532663859,-43.2961169844877,"['Uncertainty', 'Positive Language']",2,ELEVATED
AAPL,2011-01-19,10-Q,7289,2.0853,1.1661,1.7149,19,0.9192,712.6132404181185,-40.2348923119816,60.167276529012035,[],0,NORMAL
AAPL,2011-04-21,10-Q,7318,1.9814,1.1615,1.7491,19,0.8199,-0.39447731755423526,1.9942853810717829,-10.802872062663191,[],0,NORMAL
AAPL,2011-07-20,10-Q,8451,1.8104,1.0295,1.7276,19,0.781,-11.364614722341791,-1.2292035904179333,-4.744481034272464,[],0,NORMAL
AAPL,2011-10-26,10-K,707,0.7072,0.1414,2.9703,1,0.5658,-86.26517727051967,71.93216022227367,-27.554417413572352,"['Uncertainty', 'Positive Language']",2,ELEVATED
AAPL,2012-01-25,10-Q,6294,1.986,1.1757,1.9066,14,0.8103,731.4710042432814,-35.81119752213581,43.21314952279959,[],0,NORMAL
AAPL,2012-04-25,10-Q,6861,1.9822,1.166,1.7927,15,0.8162,-0.8250404014629618,-5.973985104374284,0.7281253856596342,[],0,NORMAL
AAPL,2012-07-25,10-Q,6851,1.9705,1.2115,1.7662,15,0.759,3.9022298456260804,-1.4782172142578216,-7.008086253369275,[],0,NORMAL
AAPL,2012-10-31,10-K,713,0.561,0.2805,3.5063,2,0.2805,-76.8468840280644,98.52225116068395,-63.043478260869556,"['Uncertainty', 'Sentiment Score', 'Positive Language']",3,HIGH
AAPL,2013-01-24,10-Q,6843,1.8267,1.2275,1.6805,23,0.5992,337.6114081996435,-52.07198471323047,113.61853832442064,[],0,NORMAL
AAPL,2013-04-24,10-Q,7150,1.7902,1.2308,1.6084,25,0.5594,0.2688391038696422,-4.29038976495091,-6.642189586114812,[],0,NORMAL
AAPL,2013-07-24,10-Q,7647,1.87,1.2815,1.5431,26,0.5885,4.119272018199561,-4.059935339467803,5.202002145155527,[],0,NORMAL
AAPL,2013-10-30,10-K,796,0.6281,0.5025,3.1407,2,0.1256,-60.78813889972688,103.53185146782451,-78.65760407816484,"['Sentiment Score', 'Positive Language']",2,ELEVATED
AAPL,2014-01-28,10-Q,7427,1.8446,1.333,1.6292,26,0.5116,165.27363184079604,-48.12621390135956,307.32484076433127,[],0,NORMAL
AAPL,2014-04-24,10-Q,7668,1.8388,1.3041,1.6432,26,0.5347,-2.1680420105026204,0.8593174564203298,4.515246286161044,[],0,NORMAL
AAPL,2014-07-23,10-Q,7907,1.9476,1.29,1.5935,26,0.6576,-1.081205429031516,-3.024586173320355,22.984851318496357,[],0,NORMAL
AAPL,2014-10-27,10-K,803,0.6227,0.4981,3.1133,2,0.1245,-61.3875968992248,95.3749607781613,-81.06751824817518,"['Sentiment Score', 'Positive Language']",2,ELEVATED
AAPL,2015-01-28,10-Q,7340,1.9074,1.267,1.6076,22,0.6403,154.36659305360368,-48.363472842321656,414.29718875502016,[],0,NORMAL
AAPL,2015-04-28,10-Q,7495,1.8412,1.2942,1.6278,26,0.547,2.1468034727703325,1.2565314754914156,-14.571294705606737,[],0,NORMAL
AAPL,2015-07-22,10-Q,7705,1.8559,1.3238,1.6613,35,0.5321,2.2871271828156443,2.0579923823565602,-2.723948811700187,[],0,NORMAL
AAPL,2015-10-28,10-K,835,0.5988,0.479,2.994,2,0.1198,-63.816286448103945,80.22030939625596,-77.48543506859613,"['Sentiment Score', 'Positive Language']",2,ELEVATED
AAPL,2016-01-27,10-Q,7065,1.9108,1.2456,1.7127,29,0.6653,160.0417536534447,-42.79559118236474,455.3422370617696,[],0,NORMAL
AAPL,2016-04-27,10-Q,7266,1.858,1.2249,1.6515,33,0.6331,-1.6618497109826542,-3.5733053074093495,-4.839921839771533,[],0,NORMAL
AAPL,2016-07-27,10-Q,8087,1.9661,1.1995,1.521,34,0.7667,-2.073638664380773,-7.901907356948233,21.102511451587436,[],0,NORMAL
AAPL,2016-10-26,10-K,921,0.5429,0.5429,2.7144,3,0.0,-54.73947478115881,78.46153846153847,-100.0,"['Sentiment Score', 'Positive Language']",2,ELEVATED
AAPL,2017-02-01,10-Q,7776,1.9933,1.2088,1.5818,36,0.7845,122.65610609688709,-41.72561155319776,,[],0,NORMAL
AAPL,2017-05-03,10-Q,8130,1.9434,1.1931,1.5867,39,0.7503,-1.2988087359364697,0.30977367555948315,-4.359464627151053,[],0,NORMAL
AAPL,2017-08-02,10-Q,8274,1.8975,1.1723,1.5833,38,0.7252,-1.7433576397619772,-0.21428121257957206,-3.3453285352525675,[],0,NORMAL
AAPL,2017-11-03,10-K,989,0.91,0.5056,2.8311,3,0.4044,-56.87110807813699,78.81008021221501,-44.23607280750137,['Uncertainty'],1,WATCH
AAPL,2018-02-02,10-Q,8581,1.9462,1.1887,1.6082,41,0.7575,135.10680379746836,-43.195224471053656,87.31454005934718,[],0,NORMAL
AAPL,2018-05-02,10-Q,8642,1.944,1.3307,1.4349,29,0.6133,11.945823168166896,-10.776022882726028,-19.036303630363037,[],0,NORMAL
AAPL,2018-08-01,10-Q,8832,2.0041,1.3247,1.5059,34,0.6793,-0.45089050875479114,4.948080005575298,10.761454426871037,[],0,NORMAL
AAPL,2018-11-05,10-K,973,0.925,0.5139,2.6721,3,0.4111,-61.206310862836865,77.44206122584501,-39.48181952009421,[],0,NORMAL
AAPL,2019-01-30,10-Q,9860,1.8154,1.217,1.3895,56,0.5984,136.81650126483754,-47.99970061000711,45.56069082948188,['Litigation Count'],1,WATCH
AAPL,2019-05-01,10-Q,10278,1.7416,1.2259,1.294,54,0.5157,0.7313064913722191,-6.872975890608127,-13.8201871657754,[],0,NORMAL
AAPL,2019-07-31,10-Q,10389,1.723,1.1839,1.2802,55,0.539,-3.426054327432909,-1.066460587326123,4.5181306961411645,[],0,NORMAL
AAPL,2019-10-31,10-K,1058,0.7561,0.4726,2.2684,3,0.2836,-60.081087929723786,77.19106389626621,-47.38404452690167,"['Sentiment Score', 'Positive Language']",2,ELEVATED
AAPL,2020-01-29,10-Q,13659,1.618,1.0616,1.186,50,0.5564,124.62970799830724,-47.716452124845716,96.19181946403384,[],0,NORMAL
AAPL,2020-05-01,10-Q,15482,1.4404,1.0851,1.1239,59,0.3553,2.2136397889977255,-5.236087689713326,-36.1430625449317,[],0,NORMAL
AAPL,2020-07-31,10-Q,15127,1.5205,1.0247,1.1701,60,0.4958,-5.566307252787762,4.1106860040928925,39.544047283985364,[],0,NORMAL
AAPL,2020-10-30,10-K,849,0.5889,0.0,1.7668,2,0.5889,-100.0,50.9956413981711,18.777732956837426,['Positive Language'],1,WATCH
AAPL,2021-01-28,10-Q,13100,1.6794,1.0153,1.1832,73,0.6641,,-33.03146932306995,12.769570385464432,[],0,NORMAL
AAPL,2021-04-29,10-Q,13690,1.7239,1.0007,1.0957,66,0.7232,-1.437998621097229,-7.395199459093993,8.899262159313345,[],0,NORMAL
AAPL,2021-07-28,10-Q,14220,1.7862,0.9845,1.1322,67,0.8017,-1.618866793244717,3.3312037966596884,10.854535398230091,[],0,NORMAL
AAPL,2021-10-29,10-K,781,0.6402,0.0,1.9206,2,0.6402,-100.0,69.6343402225755,-20.1446925283772,['Positive Language'],1,WATCH
AAPL,2022-01-28,10-Q,7259,1.8322,0.8817,0.9919,26,0.9505,,-48.35468082890764,48.46922836613559,[],0,NORMAL
AAPL,2022-04-29,10-Q,7768,1.828,0.9269,0.9655,26,0.9011,5.126460247249621,-2.661558624861375,-5.1972645975802205,[],0,NORMAL
AAPL,2022-07-29,10-Q,7569,1.7572,1.1098,0.9512,26,0.6474,19.732441471571903,-1.481097876747797,-28.154477860392856,[],0,NORMAL
AAPL,2022-10-28,10-K,741,0.6748,0.0,2.0243,1,0.6748,-100.0,112.81539108494533,4.232313870868085,"['Uncertainty', 'Positive Language']",2,ELEVATED
AAPL,2023-02-03,10-Q,7151,1.4683,1.1886,1.1047,26,0.2797,,-45.42804920219336,-58.55068168346176,['Sentiment Score'],1,WATCH
AAPL,2023-05-05,10-Q,7386,1.4216,1.3133,1.0561,35,0.1083,10.491334342924432,-4.399384448266495,-61.27994279585269,['Sentiment Score'],1,WATCH
AAPL,2023-08-04,10-Q,7429,1.4672,1.3192,1.1172,47,0.1481,0.4492499809639851,5.785436985133977,36.749769159741476,['Sentiment Score'],1,WATCH
AAPL,2023-11-03,10-K,686,0.7289,0.0,2.1866,1,0.7289,-100.0,95.72144647332617,392.16745442268734,['Uncertainty'],1,WATCH
AAPL,2024-02-02,10-Q,7081,1.4546,1.1863,1.1298,56,0.2683,,-48.33074179090826,-63.1911098916175,['Litigation Count'],1,WATCH
AAPL,2024-05-03,10-Q,7277,1.333,1.333,1.223,53,0.0,12.366180561409431,8.249247654452132,-100.0,['Sentiment Score'],1,WATCH
AAPL,2024-08-02,10-Q,7164,1.5075,1.1865,1.2284,50,0.321,-10.990247561890461,0.44153720359769816,,[],0,NORMAL
AAPL,2024-11-01,10-K,661,0.7564,0.0,2.2693,1,0.7564,-100.0,84.73624226636275,135.63862928348908,['Uncertainty'],1,WATCH
AAPL,2025-01-31,10-Q,7919,1.4017,1.2249,1.4648,75,0.1768,,-35.45146080289075,-76.62612374405076,['Litigation Count'],1,WATCH
AAPL,2025-05-02,10-Q,9060,1.3355,1.3907,1.4238,61,-0.0552,13.535798840721686,-2.799016930639005,-131.22171945701356,[],0,NORMAL
AAPL,2025-08-01,10-Q,7388,1.5295,1.137,1.1505,59,0.3925,-18.242611634428705,-19.19511167298777,811.050724637681,[],0,NORMAL
AAPL,2025-10-31,10-K,656,0.7622,0.0,2.2866,1,0.7622,-100.0,98.74837027379398,94.19108280254777,"['Uncertainty', 'Positive Language']",2,ELEVATED
AAPL,2026-01-30,10-Q,7064,1.4723,1.1183,1.3024,45,0.3539,,-43.042071197411005,-53.568617160850174,[],0,NORMAL
GOOGL,2016-02-11,10-K,761,1.4455,0.0,2.6281,2,1.4455,,,,[],0,NORMAL
GOOGL,2017-02-03,10-K,677,1.7725,0.0,3.1019,2,1.7725,,18.02823332445494,22.621930127983394,[],0,NORMAL
GOOGL,2018-02-06,10-K,726,2.2039,0.0,3.3058,2,2.2039,,6.573390502595182,24.338504936530324,[],0,NORMAL
GOOGL,2019-02-05,10-K,705,2.2695,0.0,3.1206,2,2.2695,,-5.602274789763447,2.9765415853713817,[],0,NORMAL
GOOGL,2020-02-04,10-K,786,1.9084,0.0,2.5445,2,1.9084,,-18.461193360251226,-15.910993610927507,[],0,NORMAL
GOOGL,2021-02-03,10-K,815,0.8589,0.0,1.9632,2,0.8589,,-22.845352721556303,-54.99371201006079,"['Sentiment Score', 'Positive Language']",2,ELEVATED
GOOGL,2022-02-02,10-K,752,0.9309,0.0,2.1277,2,0.9309,,8.379176854115721,8.382815228780993,"['Sentiment Score', 'Positive Language']",2,ELEVATED
GOOGL,2023-02-03,10-K,772,0.9067,0.0,1.943,2,0.9067,,-8.680735066033739,-2.5996347620582236,[],0,NORMAL
GOOGL,2024-01-31,10-K,741,0.9447,0.0,2.0243,2,0.9447,,4.184251158003096,4.191022388882765,[],0,NORMAL
GOOGL,2025-02-05,10-K,778,0.8997,0.1285,1.928,2,0.7712,,-4.75720001975993,-18.36561871493596,[],0,NORMAL
GOOGL,2026-02-05,10-K,987,0.7092,0.1013,1.5198,1,0.6079,-21.167315175097276,-21.172199170124475,-21.17479253112033,['Negative Language'],1,WATCH
